"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2015","665.18","664.50","665.95","658.60","","0.10%"
"11/26/2015","664.50","662.00","664.68","660.32","","0.38%"
"11/25/2015","662.00","650.84","662.26","650.84","","1.71%"
"11/24/2015","650.84","653.58","653.64","644.61","","-0.42%"
"11/23/2015","653.58","658.92","658.92","651.42","","-0.81%"
"11/20/2015","658.92","653.15","659.44","650.40","","0.88%"
"11/19/2015","653.15","646.06","656.09","646.06","","1.10%"
"11/18/2015","646.06","649.69","649.69","643.36","","-0.56%"
"11/17/2015","649.69","635.07","651.02","635.05","","2.30%"
"11/16/2015","635.07","632.28","635.08","627.90","","0.44%"
"11/13/2015","632.28","640.33","640.33","629.83","","-1.26%"
"11/12/2015","640.33","649.08","652.05","638.19","","-1.35%"
"11/11/2015","649.08","640.53","649.08","640.20","","1.33%"
"11/10/2015","640.53","651.61","655.57","639.09","","-1.70%"
"11/09/2015","651.61","653.23","657.68","651.39","","-0.25%"
"11/06/2015","653.23","651.12","657.78","647.29","","0.32%"
"11/05/2015","651.12","656.43","657.14","650.33","","-0.81%"
"11/04/2015","656.43","653.36","659.92","653.36","","0.47%"
"11/03/2015","653.36","649.73","653.36","648.86","","0.56%"
"11/02/2015","649.73","648.36","651.53","644.26","","0.21%"
