"Date","Price","Open","High","Low","Vol.","Change %"
"12/20/2016","9,162.07","9,127.58","9,173.32","9,095.16","","0.38%"
"12/19/2016","9,127.58","9,154.99","9,191.28","9,091.78","","-0.30%"
"12/16/2016","9,154.99","9,120.78","9,192.00","9,111.00","","0.38%"
"12/15/2016","9,120.78","9,050.22","9,130.16","9,024.58","","0.78%"
"12/14/2016","9,050.22","9,031.22","9,075.33","8,977.61","","0.21%"
"12/13/2016","9,031.22","8,949.54","9,038.23","8,892.53","","0.91%"
"12/12/2016","8,949.54","9,051.61","9,055.94","8,948.89","","-1.13%"
"12/09/2016","9,051.61","9,139.91","9,178.73","9,029.87","","-0.97%"
"12/08/2016","9,139.91","9,140.08","9,199.55","9,097.75","","0.00%"
"12/07/2016","9,140.08","8,995.68","9,140.08","8,995.68","","1.61%"
"12/06/2016","8,995.68","9,160.82","9,172.65","8,923.18","","-1.80%"
"12/05/2016","9,160.82","9,173.02","9,205.99","9,118.49","","-0.13%"
"12/02/2016","9,173.02","9,188.07","9,193.00","9,112.22","","-0.16%"
"12/01/2016","9,188.07","9,266.02","9,266.57","9,114.66","","-0.84%"
"11/30/2016","9,266.02","9,289.97","9,331.23","9,254.17","","-0.26%"
"11/29/2016","9,289.97","9,338.86","9,342.80","9,254.23","","-0.52%"
"11/28/2016","9,338.86","9,455.19","9,461.45","9,311.98","","-1.23%"
"11/25/2016","9,455.19","9,424.42","9,455.19","9,392.96","","0.33%"
"11/24/2016","9,424.42","9,418.55","9,478.88","9,387.17","","0.06%"
"11/23/2016","9,418.55","9,404.35","9,480.69","9,379.91","","0.15%"
"11/22/2016","9,404.35","9,287.71","9,435.21","9,287.39","","1.26%"
"11/21/2016","9,287.71","9,396.86","9,415.02","9,267.68","","-1.16%"
"11/18/2016","9,396.86","9,367.54","9,410.47","9,292.99","","0.31%"
"11/17/2016","9,367.54","9,270.45","9,367.54","9,269.65","","1.05%"
"11/16/2016","9,270.45","9,382.64","9,419.13","9,269.45","","-1.20%"
"11/15/2016","9,382.64","9,263.32","9,430.42","9,263.32","","1.29%"
"11/14/2016","9,263.32","9,160.14","9,297.01","9,160.14","","1.13%"
"11/11/2016","9,160.14","9,310.81","9,360.30","9,126.11","","-1.62%"
"11/10/2016","9,310.81","9,275.91","9,506.89","9,275.91","","0.38%"
"11/09/2016","9,275.91","9,169.49","9,275.91","8,883.23","","1.16%"
"11/08/2016","9,169.49","9,151.27","9,196.25","9,122.42","","0.20%"
"11/07/2016","9,151.27","9,011.54","9,167.13","9,011.54","","1.55%"
"11/04/2016","9,011.54","9,172.05","9,172.05","8,958.54","","-1.75%"
"11/03/2016","9,172.05","9,165.46","9,318.95","9,123.06","","0.07%"
"11/02/2016","9,165.46","9,269.71","9,269.71","9,122.35","","-1.12%"
"11/01/2016","9,269.71","9,312.03","9,340.24","9,256.95","","-0.45%"
"10/31/2016","9,312.03","9,345.73","9,346.36","9,283.99","","-0.36%"
"10/28/2016","9,345.73","9,321.46","9,362.33","9,224.38","","0.26%"
"10/27/2016","9,321.46","9,359.17","9,374.42","9,286.79","","-0.40%"
"10/26/2016","9,359.17","9,438.53","9,438.53","9,314.89","","-0.84%"
"10/25/2016","9,438.53","9,432.73","9,477.90","9,425.90","","0.06%"
"10/24/2016","9,432.73","9,378.07","9,506.52","9,378.07","","0.58%"
"10/21/2016","9,378.07","9,352.72","9,402.88","9,326.05","","0.27%"
"10/20/2016","9,352.72","9,316.07","9,368.73","9,306.77","","0.39%"
"10/19/2016","9,316.07","9,309.91","9,333.73","9,234.93","","0.07%"
"10/18/2016","9,309.91","9,213.80","9,343.00","9,213.80","","1.04%"
"10/17/2016","9,213.80","9,323.54","9,363.14","9,200.92","","-1.18%"
"10/14/2016","9,323.54","9,259.65","9,363.24","9,242.06","","0.69%"
"10/13/2016","9,259.65","9,404.79","9,409.23","9,248.09","","-1.54%"
"10/12/2016","9,404.79","9,464.57","9,499.91","9,393.19","","-0.63%"
"10/11/2016","9,464.57","9,453.25","9,520.85","9,435.84","","0.12%"
"10/10/2016","9,453.25","9,473.28","9,514.04","9,428.32","","-0.21%"
"10/07/2016","9,473.28","9,547.83","9,589.21","9,452.58","","-0.78%"
"10/06/2016","9,547.83","9,605.50","9,647.67","9,544.55","","-0.60%"
"10/05/2016","9,605.50","9,688.42","9,688.42","9,579.69","","-0.86%"
"10/04/2016","9,688.42","9,514.74","9,790.06","9,514.74","","1.83%"
"10/03/2016","9,514.74","9,248.53","9,522.32","9,209.84","","2.88%"
"09/30/2016","9,248.53","9,282.59","9,282.59","9,060.67","","-0.37%"
"09/29/2016","9,282.59","9,202.59","9,284.18","9,194.80","","0.87%"
"09/28/2016","9,202.59","9,157.98","9,260.23","9,149.06","","0.49%"
"09/27/2016","9,157.98","9,246.61","9,326.48","9,101.22","","-0.96%"
"09/26/2016","9,246.61","9,359.88","9,360.23","9,180.01","","-1.21%"
"09/23/2016","9,359.88","9,431.41","9,433.01","9,330.54","","-0.76%"
"09/22/2016","9,431.41","9,385.02","9,460.32","9,382.50","","0.49%"
"09/21/2016","9,385.02","9,302.43","9,428.63","9,302.43","","0.89%"
"09/20/2016","9,302.43","9,343.43","9,370.08","9,265.72","","-0.44%"
"09/19/2016","9,343.43","9,257.04","9,343.43","9,252.53","","0.93%"
"09/16/2016","9,257.04","9,268.77","9,318.44","9,226.85","","-0.13%"
"09/15/2016","9,268.77","9,228.44","9,274.80","9,134.44","","0.44%"
"09/14/2016","9,228.44","9,212.43","9,301.04","9,201.96","","0.17%"
"09/13/2016","9,212.43","9,206.42","9,309.83","9,206.42","","0.07%"
"09/12/2016","9,206.42","9,330.03","9,330.03","9,141.79","","-1.32%"
"09/09/2016","9,330.03","9,457.23","9,457.23","9,322.36","","-1.35%"
"09/08/2016","9,457.23","9,323.36","9,470.56","9,310.32","","1.44%"
"09/07/2016","9,323.36","9,324.39","9,340.59","9,233.84","","-0.01%"
"09/06/2016","9,324.39","9,386.60","9,397.43","9,307.30","","-0.66%"
"09/05/2016","9,386.60","9,437.82","9,488.52","9,375.06","","-0.54%"
"09/02/2016","9,437.82","9,324.85","9,487.84","9,250.96","","1.21%"
"09/01/2016","9,324.85","9,237.73","9,410.43","9,225.65","","0.94%"
"08/31/2016","9,237.73","9,287.17","9,299.06","9,227.11","","-0.53%"
"08/30/2016","9,287.17","9,309.06","9,347.97","9,276.97","","-0.24%"
"08/26/2016","9,309.06","9,324.86","9,334.14","9,274.32","","-0.17%"
"08/25/2016","9,324.86","9,359.22","9,360.95","9,250.29","","-0.37%"
"08/24/2016","9,359.22","9,374.92","9,400.81","9,295.37","","-0.17%"
"08/23/2016","9,374.92","9,321.00","9,397.48","9,321.00","","0.58%"
"08/22/2016","9,321.00","9,308.06","9,353.56","9,276.68","","0.14%"
"08/19/2016","9,308.06","9,345.09","9,346.69","9,237.09","","-0.40%"
"08/18/2016","9,345.09","9,218.86","9,362.28","9,210.35","","1.37%"
"08/17/2016","9,218.86","9,312.30","9,331.16","9,218.86","","-1.00%"
"08/16/2016","9,312.30","9,342.82","9,374.19","9,288.36","","-0.33%"
"08/15/2016","9,342.82","9,336.47","9,375.67","9,316.30","","0.07%"
"08/12/2016","9,336.47","9,282.52","9,355.52","9,262.42","","0.58%"
"08/11/2016","9,282.52","9,226.07","9,282.52","9,135.62","","0.61%"
"08/10/2016","9,226.07","9,218.67","9,229.81","9,173.82","","0.08%"
"08/09/2016","9,218.67","9,185.51","9,233.23","9,157.77","","0.36%"
"08/08/2016","9,185.51","9,087.76","9,220.30","9,084.21","","1.08%"
"08/05/2016","9,087.76","8,938.56","9,093.55","8,938.56","","1.67%"
"08/04/2016","8,938.56","8,803.04","8,967.74","8,792.39","","1.54%"
"08/03/2016","8,803.04","8,827.46","8,847.49","8,753.14","","-0.28%"
"08/02/2016","8,827.46","8,840.30","8,878.74","8,737.57","","-0.15%"
"08/01/2016","8,840.30","8,925.14","9,003.18","8,838.93","","-0.95%"
"07/29/2016","8,925.14","8,807.23","8,934.94","8,807.23","","1.34%"
"07/28/2016","8,807.23","8,941.05","8,950.03","8,807.23","","-1.50%"
"07/27/2016","8,941.05","8,821.41","8,985.22","8,821.41","","1.36%"
"07/26/2016","8,821.41","8,852.42","8,893.07","8,784.86","","-0.35%"
"07/25/2016","8,852.42","8,785.87","8,895.73","8,735.99","","0.76%"
"07/22/2016","8,785.87","8,805.94","8,821.21","8,744.81","","-0.23%"
"07/21/2016","8,805.94","8,828.41","8,848.78","8,761.28","","-0.25%"
"07/20/2016","8,828.41","8,779.80","8,862.28","8,722.28","","0.55%"
"07/19/2016","8,779.80","8,738.17","8,810.63","8,649.06","","0.48%"
"07/18/2016","8,738.17","8,613.32","8,762.97","8,599.09","","1.45%"
"07/15/2016","8,613.32","8,642.03","8,686.14","8,542.78","","-0.33%"
"07/14/2016","8,642.03","8,537.06","8,663.59","8,536.52","","1.23%"
"07/13/2016","8,537.06","8,616.40","8,619.26","8,527.50","","-0.92%"
"07/12/2016","8,616.40","8,470.70","8,665.75","8,467.82","","1.72%"
"07/11/2016","8,470.70","8,197.56","8,484.53","8,197.56","","3.33%"
"07/08/2016","8,197.56","7,993.19","8,244.86","7,966.96","","2.56%"
"07/07/2016","7,993.19","7,718.34","8,081.15","7,718.34","","3.56%"
"07/06/2016","7,718.34","7,797.65","7,797.65","7,654.28","","-1.02%"
"07/05/2016","7,797.65","8,077.08","8,100.61","7,768.64","","-3.46%"
"07/04/2016","8,077.08","8,284.99","8,345.51","8,069.86","","-2.51%"
"07/01/2016","8,284.99","8,170.04","8,285.83","8,098.06","","1.41%"
"06/30/2016","8,170.04","7,966.50","8,170.04","7,884.38","","2.55%"
"06/29/2016","7,966.50","7,740.34","7,966.50","7,740.34","","2.92%"
"06/28/2016","7,740.34","7,381.83","7,793.76","7,381.83","","4.86%"
"06/27/2016","7,381.83","8,157.48","8,157.48","7,363.33","","-9.51%"
"06/24/2016","8,157.48","9,121.63","9,121.63","7,736.91","","-10.57%"
"06/23/2016","9,121.63","8,923.69","9,129.83","8,914.73","","2.22%"
"06/22/2016","8,923.69","8,795.71","8,991.24","8,772.59","","1.46%"
"06/21/2016","8,795.71","8,730.22","8,808.46","8,681.79","","0.75%"
"06/20/2016","8,730.22","8,328.30","8,735.90","8,328.30","","4.83%"
"06/17/2016","8,328.30","8,079.58","8,328.30","8,079.58","","3.08%"
"06/16/2016","8,079.58","8,197.10","8,197.10","8,026.50","","-1.43%"
"06/15/2016","8,197.10","8,171.00","8,259.17","8,171.00","","0.32%"
"06/14/2016","8,171.00","8,405.53","8,405.53","8,171.00","","-2.79%"
"06/13/2016","8,405.53","8,598.30","8,598.30","8,405.53","","-2.24%"
"06/10/2016","8,598.30","8,815.18","8,816.28","8,571.82","","-2.46%"
"06/09/2016","8,815.18","8,890.10","8,892.48","8,808.19","","-0.84%"
"06/08/2016","8,890.10","8,876.26","8,909.41","8,807.80","","0.16%"
"06/07/2016","8,876.26","8,899.62","8,966.73","8,871.48","","-0.26%"
"06/06/2016","8,899.62","8,813.04","8,914.23","8,812.50","","0.98%"
"06/03/2016","8,813.04","8,822.31","8,907.56","8,757.82","","-0.11%"
"06/02/2016","8,822.31","8,864.76","8,877.41","8,799.78","","-0.48%"
"06/01/2016","8,864.76","9,006.83","9,006.83","8,832.94","","-1.58%"
"05/31/2016","9,006.83","9,021.03","9,039.68","8,967.47","","-0.16%"
"05/27/2016","9,021.03","8,980.01","9,022.70","8,947.32","","0.46%"
"05/26/2016","8,980.01","8,989.85","9,008.41","8,945.93","","-0.11%"
"05/25/2016","8,989.85","8,882.16","8,996.97","8,882.16","","1.21%"
"05/24/2016","8,882.16","8,734.86","8,888.80","8,674.63","","1.69%"
"05/23/2016","8,734.86","8,682.93","8,744.54","8,656.05","","0.60%"
"05/20/2016","8,682.93","8,541.02","8,706.44","8,541.02","","1.66%"
"05/19/2016","8,541.02","8,627.01","8,627.01","8,534.19","","-1.00%"
"05/18/2016","8,627.01","8,563.20","8,627.01","8,491.67","","0.75%"
"05/17/2016","8,563.20","8,522.94","8,594.54","8,522.94","","0.47%"
"05/16/2016","8,522.94","8,528.49","8,529.57","8,466.04","","-0.07%"
"05/13/2016","8,528.49","8,459.00","8,528.49","8,419.19","","0.82%"
"05/12/2016","8,459.00","8,500.19","8,553.26","8,420.14","","-0.48%"
"05/11/2016","8,500.19","8,513.63","8,529.78","8,454.13","","-0.16%"
"05/10/2016","8,513.63","8,493.01","8,562.06","8,491.09","","0.24%"
"05/09/2016","8,493.01","8,480.44","8,580.44","8,477.84","","0.15%"
"05/06/2016","8,480.44","8,561.98","8,561.98","8,451.15","","-0.95%"
"05/05/2016","8,561.98","8,587.65","8,600.65","8,526.84","","-0.30%"
"05/04/2016","8,587.65","8,709.91","8,709.91","8,501.37","","-1.40%"
"05/03/2016","8,709.91","8,843.19","8,850.80","8,693.90","","-1.51%"
"04/29/2016","8,843.19","8,985.13","8,986.61","8,843.19","","-1.58%"
"04/28/2016","8,985.13","9,039.29","9,041.52","8,907.79","","-0.60%"
"04/27/2016","9,039.29","8,987.97","9,039.29","8,955.11","","0.57%"
"04/26/2016","8,987.97","8,986.63","9,008.87","8,953.56","","0.01%"
"04/25/2016","8,986.63","8,953.75","8,991.97","8,940.35","","0.37%"
"04/22/2016","8,953.75","9,008.23","9,015.05","8,941.63","","-0.60%"
"04/21/2016","9,008.23","9,034.22","9,049.83","8,985.20","","-0.29%"
"04/20/2016","9,034.22","9,071.82","9,075.42","8,970.23","","-0.41%"
"04/19/2016","9,071.82","9,066.49","9,164.35","9,050.33","","0.06%"
"04/18/2016","9,066.49","9,073.51","9,075.04","8,974.91","","-0.08%"
"04/15/2016","9,073.51","9,052.60","9,077.67","9,002.03","","0.23%"
"04/14/2016","9,052.60","9,020.74","9,065.23","8,996.79","","0.35%"
"04/13/2016","9,020.74","8,822.81","9,020.74","8,822.81","","2.24%"
"04/12/2016","8,822.81","8,733.20","8,827.19","8,703.20","","1.03%"
"04/11/2016","8,733.20","8,766.88","8,785.56","8,705.09","","-0.38%"
"04/08/2016","8,766.88","8,678.31","8,801.66","8,678.31","","1.02%"
"04/07/2016","8,678.31","8,859.23","8,910.79","8,658.90","","-2.04%"
"04/06/2016","8,859.23","8,778.95","8,873.54","8,778.95","","0.91%"
"04/05/2016","8,778.95","8,933.13","8,933.38","8,751.63","","-1.73%"
"04/04/2016","8,933.13","8,928.71","8,998.93","8,906.46","","0.05%"
"04/01/2016","8,928.71","8,985.24","8,985.24","8,854.48","","-0.63%"
"03/31/2016","8,985.24","8,994.74","9,010.68","8,938.57","","-0.11%"
"03/30/2016","8,994.74","8,865.44","9,020.74","8,865.44","","1.46%"
"03/29/2016","8,865.44","8,842.78","8,924.26","8,825.97","","0.26%"
"03/24/2016","8,842.78","8,968.08","8,968.08","8,842.78","","-1.40%"
"03/23/2016","8,968.08","9,043.68","9,099.67","8,951.65","","-0.84%"
"03/22/2016","9,043.68","8,949.56","9,043.68","8,840.66","","1.05%"
"03/21/2016","8,949.56","9,027.04","9,064.11","8,946.17","","-0.86%"
"03/18/2016","9,027.04","8,944.59","9,052.77","8,933.22","","0.92%"
"03/17/2016","8,944.59","8,877.24","8,986.16","8,842.33","","0.76%"
"03/16/2016","8,877.24","8,861.66","8,912.01","8,817.81","","0.18%"
"03/15/2016","8,861.66","8,887.74","8,903.27","8,840.78","","-0.29%"
"03/14/2016","8,887.74","8,810.97","8,912.23","8,810.97","","0.87%"
"03/11/2016","8,810.97","8,656.54","8,826.77","8,656.54","","1.78%"
"03/10/2016","8,656.54","8,732.25","8,874.47","8,656.54","","-0.87%"
"03/09/2016","8,732.25","8,758.25","8,801.66","8,725.71","","-0.30%"
"03/08/2016","8,758.25","8,895.80","8,895.80","8,746.71","","-1.55%"
"03/07/2016","8,895.80","8,960.07","8,973.81","8,830.87","","-0.72%"
"03/04/2016","8,960.07","8,939.83","8,975.32","8,903.66","","0.23%"
"03/03/2016","8,939.83","8,875.64","8,981.92","8,874.49","","0.72%"
"03/02/2016","8,875.64","8,869.91","8,932.31","8,800.66","","0.06%"
"03/01/2016","8,869.91","8,595.22","8,873.82","8,595.22","","3.20%"
"02/29/2016","8,595.22","8,689.51","8,689.51","8,518.19","","-1.09%"
"02/26/2016","8,689.51","8,493.39","8,705.11","8,493.39","","2.31%"
"02/25/2016","8,493.39","8,289.17","8,501.09","8,286.02","","2.46%"
"02/24/2016","8,289.17","8,465.16","8,465.75","8,257.19","","-2.08%"
"02/23/2016","8,465.16","8,320.38","8,626.74","8,271.55","","1.74%"
"02/22/2016","8,320.38","8,237.29","8,367.57","8,237.29","","1.01%"
"02/19/2016","8,237.29","8,277.80","8,323.01","8,172.54","","-0.49%"
"02/18/2016","8,277.80","8,284.01","8,341.61","8,233.07","","-0.07%"
"02/17/2016","8,284.01","8,016.53","8,286.32","8,015.19","","3.34%"
"02/16/2016","8,016.53","8,053.91","8,117.58","7,981.72","","-0.46%"
"02/15/2016","8,053.91","7,881.73","8,136.34","7,881.73","","2.18%"
"02/12/2016","7,881.73","7,644.18","7,891.88","7,641.56","","3.11%"
"02/11/2016","7,644.18","7,862.82","7,862.82","7,568.73","","-2.78%"
"02/10/2016","7,862.82","7,687.02","7,980.28","7,687.02","","2.29%"
"02/09/2016","7,687.02","7,829.77","7,870.87","7,603.60","","-1.82%"
"02/08/2016","7,829.77","8,156.38","8,198.51","7,808.45","","-4.00%"
"02/05/2016","8,156.38","8,256.79","8,340.06","8,156.38","","-1.22%"
"02/04/2016","8,256.79","8,180.87","8,322.19","8,137.86","","0.93%"
"02/03/2016","8,180.87","8,400.41","8,400.41","8,112.58","","-2.61%"
"02/02/2016","8,400.41","8,547.97","8,547.97","8,384.03","","-1.73%"
"02/01/2016","8,547.97","8,585.34","8,621.14","8,481.77","","-0.44%"
"01/29/2016","8,585.34","8,359.62","8,585.34","8,359.62","","2.70%"
"01/28/2016","8,359.62","8,463.39","8,492.73","8,328.78","","-1.23%"
"01/27/2016","8,463.39","8,330.38","8,463.39","8,328.63","","1.60%"
"01/26/2016","8,330.38","8,341.99","8,341.99","8,188.48","","-0.14%"
"01/25/2016","8,341.99","8,370.42","8,430.25","8,315.05","","-0.34%"
"01/22/2016","8,370.42","8,206.18","8,390.54","8,206.18","","2.00%"
"01/21/2016","8,206.18","8,061.01","8,225.41","8,058.59","","1.80%"
"01/20/2016","8,061.01","8,353.88","8,353.88","8,021.21","","-3.51%"
"01/19/2016","8,353.88","8,236.87","8,431.57","8,236.87","","1.42%"
"01/18/2016","8,236.87","8,275.99","8,378.57","8,207.94","","-0.47%"
"01/15/2016","8,275.99","8,562.73","8,577.45","8,243.23","","-3.35%"
"01/14/2016","8,562.73","8,797.52","8,797.52","8,496.39","","-2.67%"
"01/13/2016","8,797.52","8,848.22","8,949.08","8,766.75","","-0.57%"
"01/12/2016","8,848.22","8,778.79","8,914.92","8,765.57","","0.79%"
"01/11/2016","8,778.79","8,805.70","8,843.16","8,724.85","","-0.31%"
"01/08/2016","8,805.70","8,872.51","8,985.95","8,805.70","","-0.75%"
"01/07/2016","8,872.51","9,099.83","9,101.11","8,784.02","","-2.50%"
"01/06/2016","9,099.83","9,212.62","9,217.15","9,044.97","","-1.22%"
"01/05/2016","9,212.62","9,189.39","9,260.70","9,145.73","","0.25%"
"01/04/2016","9,189.39","9,451.28","9,454.30","9,162.33","","-2.77%"
"12/31/2015","9,451.28","9,477.08","9,484.66","9,440.20","","-0.27%"
"12/30/2015","9,477.08","9,540.27","9,540.27","9,453.26","","-0.66%"
"12/29/2015","9,540.27","9,382.87","9,540.27","9,382.87","","1.68%"
"12/24/2015","9,382.87","9,378.62","9,428.34","9,378.62","","0.05%"
"12/23/2015","9,378.62","9,290.64","9,400.95","9,288.21","","0.95%"
"12/22/2015","9,290.64","9,246.18","9,340.27","9,223.41","","0.48%"
"12/21/2015","9,246.18","9,271.91","9,369.04","9,246.18","","-0.28%"
"12/18/2015","9,271.91","9,333.09","9,340.74","9,251.18","","-0.66%"
"12/17/2015","9,333.09","9,170.88","9,366.58","9,170.88","","1.77%"
"12/16/2015","9,170.88","9,133.67","9,186.75","9,133.10","","0.41%"
"12/15/2015","9,133.67","8,887.30","9,150.30","8,887.30","","2.77%"
"12/14/2015","8,887.30","8,926.70","9,069.41","8,880.96","","-0.44%"
"12/11/2015","8,926.70","9,203.20","9,203.20","8,921.55","","-3.00%"
"12/10/2015","9,203.20","9,361.63","9,361.63","9,202.94","","-1.69%"
"12/09/2015","9,361.63","9,379.53","9,421.75","9,324.24","","-0.19%"
"12/08/2015","9,379.53","9,526.17","9,544.60","9,347.06","","-1.54%"
"12/07/2015","9,526.17","9,473.52","9,593.93","9,473.52","","0.56%"
"12/04/2015","9,473.52","9,475.36","9,483.12","9,382.16","","-0.02%"
"12/03/2015","9,475.36","9,663.36","9,684.74","9,475.36","","-1.95%"
"12/02/2015","9,663.36","9,667.19","9,704.52","9,650.28","","-0.04%"
"12/01/2015","9,667.19","9,633.32","9,669.08","9,616.42","","0.35%"
"11/30/2015","9,633.32","9,622.74","9,646.02","9,560.47","","0.11%"
"11/27/2015","9,622.74","9,610.65","9,628.83","9,549.68","","0.13%"
"11/26/2015","9,610.65","9,565.64","9,613.58","9,560.30","","0.47%"
"11/25/2015","9,565.64","9,464.67","9,595.11","9,464.67","","1.07%"
"11/24/2015","9,464.67","9,564.37","9,572.30","9,379.73","","-1.04%"
"11/23/2015","9,564.37","9,629.46","9,629.46","9,552.16","","-0.68%"
"11/20/2015","9,629.46","9,580.51","9,634.38","9,560.26","","0.51%"
"11/19/2015","9,580.51","9,517.40","9,612.90","9,513.19","","0.66%"
"11/18/2015","9,517.40","9,532.58","9,532.58","9,475.17","","-0.16%"
"11/17/2015","9,532.58","9,351.85","9,532.58","9,351.85","","1.93%"
"11/16/2015","9,351.85","9,312.42","9,359.58","9,252.50","","0.42%"
"11/13/2015","9,312.42","9,421.17","9,422.80","9,277.48","","-1.15%"
"11/12/2015","9,421.17","9,537.59","9,563.04","9,407.38","","-1.22%"
"11/11/2015","9,537.59","9,473.75","9,555.58","9,471.46","","0.67%"
"11/10/2015","9,473.75","9,561.61","9,615.53","9,428.24","","-0.92%"
"11/09/2015","9,561.61","9,546.66","9,631.90","9,546.66","","0.16%"
"11/06/2015","9,546.66","9,460.90","9,572.04","9,424.66","","0.91%"
"11/05/2015","9,460.90","9,461.65","9,504.36","9,445.37","","-0.01%"
"11/04/2015","9,461.65","9,472.60","9,542.22","9,453.16","","-0.12%"
"11/03/2015","9,472.60","9,480.67","9,518.40","9,436.63","","-0.09%"
"11/02/2015","9,480.67","9,461.68","9,491.15","9,404.73","","0.20%"
