"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2016","4,163.02","4,172.88","4,172.92","4,146.19","","-0.24%"
"12/21/2016","4,172.88","4,161.97","4,192.38","4,152.02","","0.26%"
"12/20/2016","4,161.97","4,139.33","4,170.79","4,103.49","","0.55%"
"12/19/2016","4,139.33","4,215.01","4,216.24","4,131.52","","-1.80%"
"12/16/2016","4,215.01","4,235.36","4,238.94","4,199.74","","-0.48%"
"12/15/2016","4,235.36","4,151.24","4,244.13","4,139.30","","2.03%"
"12/14/2016","4,151.24","4,172.30","4,199.48","4,148.11","","-0.50%"
"12/13/2016","4,172.30","4,113.46","4,177.63","4,087.45","","1.43%"
"12/12/2016","4,113.46","4,215.18","4,215.32","4,103.64","","-2.41%"
"12/09/2016","4,215.18","4,256.83","4,256.88","4,202.14","","-0.98%"
"12/08/2016","4,256.83","4,257.66","4,281.61","4,207.91","","-0.02%"
"12/07/2016","4,257.66","4,096.78","4,257.66","4,096.78","","3.93%"
"12/06/2016","4,096.78","3,946.97","4,098.78","3,946.56","","3.80%"
"12/05/2016","3,946.97","3,928.05","3,984.03","3,883.56","","0.48%"
"12/02/2016","3,928.05","3,964.62","3,964.62","3,914.97","","-0.92%"
"12/01/2016","3,964.62","3,966.88","3,967.11","3,910.80","","-0.06%"
"11/30/2016","3,966.88","3,946.20","3,975.82","3,913.22","","0.52%"
"11/29/2016","3,946.20","3,944.05","3,963.19","3,912.01","","0.05%"
"11/28/2016","3,944.05","3,996.73","3,997.87","3,927.31","","-1.32%"
"11/25/2016","3,996.73","4,006.52","4,008.05","3,984.56","","-0.24%"
"11/24/2016","4,006.52","4,012.68","4,012.68","3,976.45","","-0.15%"
"11/23/2016","4,012.68","4,001.77","4,032.51","3,959.42","","0.27%"
"11/22/2016","4,001.77","3,957.40","4,023.07","3,957.40","","1.12%"
"11/21/2016","3,957.40","3,968.49","3,995.66","3,938.11","","-0.28%"
"11/18/2016","3,968.49","3,975.83","4,003.30","3,939.82","","-0.18%"
"11/17/2016","3,975.83","3,956.46","3,980.73","3,917.41","","0.49%"
"11/16/2016","3,956.46","4,013.46","4,016.46","3,943.19","","-1.42%"
"11/15/2016","4,013.46","3,986.91","4,037.97","3,975.39","","0.67%"
"11/14/2016","3,986.91","3,882.08","3,997.26","3,882.08","","2.70%"
"11/11/2016","3,882.08","3,921.41","3,950.05","3,846.07","","-1.00%"
"11/10/2016","3,921.41","3,850.29","3,991.25","3,850.18","","1.85%"
"11/09/2016","3,850.29","3,800.96","3,850.29","3,669.07","","1.30%"
"11/08/2016","3,800.96","3,806.02","3,806.37","3,755.56","","-0.13%"
"11/07/2016","3,806.02","3,684.26","3,806.02","3,684.26","","3.30%"
"11/04/2016","3,684.26","3,720.78","3,726.26","3,658.32","","-0.98%"
"11/03/2016","3,720.78","3,714.83","3,763.82","3,682.10","","0.16%"
"11/02/2016","3,714.83","3,786.40","3,786.40","3,709.66","","-1.89%"
"11/01/2016","3,786.40","3,841.23","3,848.07","3,775.66","","-1.43%"
"10/31/2016","3,841.23","3,876.70","3,876.70","3,841.18","","-0.91%"
"10/28/2016","3,876.70","3,881.53","3,885.54","3,829.07","","-0.12%"
"10/27/2016","3,881.53","3,819.32","3,881.53","3,782.14","","1.63%"
"10/26/2016","3,819.32","3,834.75","3,834.87","3,780.16","","-0.40%"
"10/25/2016","3,834.75","3,824.53","3,861.18","3,784.80","","0.27%"
"10/24/2016","3,824.53","3,829.81","3,857.39","3,820.78","","-0.14%"
"10/21/2016","3,829.81","3,812.43","3,840.43","3,800.18","","0.46%"
"10/20/2016","3,812.43","3,788.13","3,832.67","3,756.52","","0.64%"
"10/19/2016","3,788.13","3,755.36","3,797.67","3,743.40","","0.87%"
"10/18/2016","3,755.36","3,683.79","3,759.48","3,683.79","","1.94%"
"10/17/2016","3,683.79","3,701.38","3,706.33","3,673.34","","-0.48%"
"10/14/2016","3,701.38","3,647.60","3,729.59","3,647.60","","1.47%"
"10/13/2016","3,647.60","3,695.46","3,695.46","3,613.92","","-1.30%"
"10/12/2016","3,695.46","3,728.96","3,729.44","3,685.44","","-0.90%"
"10/11/2016","3,728.96","3,740.53","3,748.07","3,703.68","","-0.31%"
"10/10/2016","3,740.53","3,728.20","3,748.69","3,687.00","","0.33%"
"10/07/2016","3,728.20","3,695.95","3,763.03","3,694.20","","0.87%"
"10/06/2016","3,695.95","3,684.53","3,714.38","3,683.58","","0.31%"
"10/05/2016","3,684.53","3,653.04","3,689.83","3,644.89","","0.86%"
"10/04/2016","3,653.04","3,611.19","3,688.29","3,611.19","","1.16%"
"10/03/2016","3,611.19","3,571.65","3,617.74","3,558.84","","1.11%"
"09/30/2016","3,571.65","3,579.32","3,579.43","3,476.35","","-0.21%"
"09/29/2016","3,579.32","3,547.42","3,601.32","3,547.42","","0.90%"
"09/28/2016","3,547.42","3,548.98","3,580.18","3,535.05","","-0.04%"
"09/27/2016","3,548.98","3,531.99","3,581.40","3,508.76","","0.48%"
"09/26/2016","3,531.99","3,589.03","3,594.49","3,519.77","","-1.59%"
"09/23/2016","3,589.03","3,626.25","3,626.25","3,582.89","","-1.03%"
"09/22/2016","3,626.25","3,650.93","3,654.72","3,585.90","","-0.68%"
"09/21/2016","3,650.93","3,605.47","3,688.91","3,605.47","","1.26%"
"09/20/2016","3,605.47","3,608.10","3,621.48","3,590.83","","-0.07%"
"09/19/2016","3,608.10","3,535.69","3,614.46","3,534.77","","2.05%"
"09/16/2016","3,535.69","3,582.08","3,582.08","3,527.08","","-1.30%"
"09/15/2016","3,582.08","3,546.85","3,584.45","3,538.45","","0.99%"
"09/14/2016","3,546.85","3,535.68","3,581.35","3,520.68","","0.32%"
"09/13/2016","3,535.68","3,568.37","3,571.12","3,517.83","","-0.92%"
"09/12/2016","3,568.37","3,663.92","3,663.93","3,542.01","","-2.61%"
"09/09/2016","3,663.92","3,637.74","3,685.01","3,637.74","","0.72%"
"09/08/2016","3,637.74","3,586.56","3,643.34","3,582.74","","1.43%"
"09/07/2016","3,586.56","3,592.10","3,599.69","3,557.59","","-0.15%"
"09/06/2016","3,592.10","3,674.55","3,677.69","3,589.11","","-2.24%"
"09/05/2016","3,674.55","3,695.19","3,698.65","3,659.32","","-0.56%"
"09/02/2016","3,695.19","3,628.12","3,717.97","3,624.10","","1.85%"
"09/01/2016","3,628.12","3,603.01","3,698.16","3,603.01","","0.70%"
"08/31/2016","3,603.01","3,560.32","3,640.76","3,559.93","","1.20%"
"08/30/2016","3,560.32","3,499.21","3,568.04","3,498.48","","1.75%"
"08/26/2016","3,499.21","3,478.67","3,515.04","3,473.74","","0.59%"
"08/25/2016","3,478.67","3,493.98","3,503.01","3,468.11","","-0.44%"
"08/24/2016","3,493.98","3,471.20","3,510.04","3,442.46","","0.66%"
"08/23/2016","3,471.20","3,418.29","3,477.25","3,418.29","","1.55%"
"08/22/2016","3,418.29","3,429.26","3,458.22","3,409.61","","-0.32%"
"08/19/2016","3,429.26","3,421.26","3,429.26","3,395.60","","0.23%"
"08/18/2016","3,421.26","3,415.26","3,431.95","3,402.70","","0.18%"
"08/17/2016","3,415.26","3,433.33","3,450.73","3,402.89","","-0.53%"
"08/16/2016","3,433.33","3,466.44","3,466.44","3,423.05","","-0.96%"
"08/15/2016","3,466.44","3,467.73","3,488.01","3,458.11","","-0.04%"
"08/12/2016","3,467.73","3,467.56","3,491.23","3,443.70","","0.00%"
"08/11/2016","3,467.56","3,467.04","3,469.09","3,418.81","","0.01%"
"08/10/2016","3,467.04","3,445.23","3,470.47","3,422.46","","0.63%"
"08/09/2016","3,445.23","3,401.84","3,457.67","3,396.34","","1.28%"
"08/08/2016","3,401.84","3,336.87","3,410.04","3,335.87","","1.95%"
"08/05/2016","3,336.87","3,279.40","3,340.18","3,272.55","","1.75%"
"08/04/2016","3,279.40","3,229.31","3,308.13","3,229.31","","1.55%"
"08/03/2016","3,229.31","3,131.37","3,257.45","3,131.37","","3.13%"
"08/02/2016","3,131.37","3,180.32","3,180.41","3,111.78","","-1.54%"
"08/01/2016","3,180.32","3,214.45","3,232.18","3,171.14","","-1.06%"
"07/29/2016","3,214.45","3,166.23","3,247.17","3,166.09","","1.52%"
"07/28/2016","3,166.23","3,249.54","3,253.30","3,166.23","","-2.56%"
"07/27/2016","3,249.54","3,208.12","3,260.29","3,207.04","","1.29%"
"07/26/2016","3,208.12","3,192.43","3,233.00","3,187.12","","0.49%"
"07/25/2016","3,192.43","3,211.49","3,221.40","3,183.76","","-0.59%"
"07/22/2016","3,211.49","3,231.72","3,231.72","3,197.04","","-0.63%"
"07/21/2016","3,231.72","3,246.35","3,254.87","3,214.74","","-0.45%"
"07/20/2016","3,246.35","3,192.24","3,250.07","3,192.10","","1.70%"
"07/19/2016","3,192.24","3,188.77","3,205.96","3,153.27","","0.11%"
"07/18/2016","3,188.77","3,163.57","3,198.45","3,158.29","","0.80%"
"07/15/2016","3,163.57","3,155.22","3,196.07","3,129.33","","0.26%"
"07/14/2016","3,155.22","3,123.39","3,181.67","3,123.39","","1.02%"
"07/13/2016","3,123.39","3,153.91","3,157.14","3,119.20","","-0.97%"
"07/12/2016","3,153.91","3,129.51","3,181.61","3,109.69","","0.78%"
"07/11/2016","3,129.51","3,046.20","3,134.59","3,046.20","","2.73%"
"07/08/2016","3,046.20","2,962.40","3,057.26","2,940.10","","2.83%"
"07/07/2016","2,962.40","2,909.12","2,999.96","2,909.12","","1.83%"
"07/06/2016","2,909.12","2,974.73","2,990.86","2,888.51","","-2.21%"
"07/05/2016","2,974.73","3,013.48","3,028.04","2,974.73","","-1.29%"
"07/04/2016","3,013.48","3,065.84","3,077.22","3,002.20","","-1.71%"
"07/01/2016","3,065.84","3,038.48","3,101.85","3,018.79","","0.90%"
"06/30/2016","3,038.48","3,008.94","3,045.11","2,965.63","","0.98%"
"06/29/2016","3,008.94","2,936.93","3,020.14","2,936.93","","2.45%"
"06/28/2016","2,936.93","2,853.45","2,973.39","2,853.45","","2.93%"
"06/27/2016","2,853.45","3,078.26","3,078.26","2,823.52","","-7.30%"
"06/24/2016","3,078.26","3,411.75","3,411.75","2,846.54","","-9.77%"
"06/23/2016","3,411.75","3,335.54","3,411.75","3,328.59","","2.28%"
"06/22/2016","3,335.54","3,304.55","3,369.03","3,295.12","","0.94%"
"06/21/2016","3,304.55","3,279.98","3,316.91","3,250.11","","0.75%"
"06/20/2016","3,279.98","3,145.35","3,296.78","3,145.35","","4.28%"
"06/17/2016","3,145.35","3,045.69","3,159.53","3,045.69","","3.27%"
"06/16/2016","3,045.69","3,074.30","3,074.30","3,011.04","","-0.93%"
"06/15/2016","3,074.30","3,052.34","3,108.99","3,052.34","","0.72%"
"06/14/2016","3,052.34","3,117.01","3,119.83","3,049.91","","-2.07%"
"06/13/2016","3,117.01","3,178.51","3,178.51","3,110.95","","-1.93%"
"06/10/2016","3,178.51","3,271.09","3,271.09","3,168.03","","-2.83%"
"06/09/2016","3,271.09","3,303.30","3,303.30","3,267.57","","-0.98%"
"06/08/2016","3,303.30","3,314.70","3,319.22","3,281.69","","-0.34%"
"06/07/2016","3,314.70","3,314.08","3,357.38","3,308.10","","0.02%"
"06/06/2016","3,314.08","3,302.40","3,338.70","3,299.49","","0.35%"
"06/03/2016","3,302.40","3,319.84","3,375.85","3,273.84","","-0.53%"
"06/02/2016","3,319.84","3,318.05","3,383.49","3,317.58","","0.05%"
"06/01/2016","3,318.05","3,341.63","3,357.77","3,283.95","","-0.71%"
"05/31/2016","3,341.63","3,379.62","3,410.19","3,337.21","","-1.12%"
"05/27/2016","3,379.62","3,372.20","3,388.28","3,363.57","","0.22%"
"05/26/2016","3,372.20","3,393.75","3,393.90","3,339.69","","-0.63%"
"05/25/2016","3,393.75","3,307.37","3,401.82","3,305.14","","2.61%"
"05/24/2016","3,307.37","3,228.45","3,318.97","3,203.26","","2.44%"
"05/23/2016","3,228.45","3,236.19","3,270.09","3,207.51","","-0.24%"
"05/20/2016","3,236.19","3,186.85","3,240.68","3,186.85","","1.55%"
"05/19/2016","3,186.85","3,223.97","3,276.52","3,186.85","","-1.15%"
"05/18/2016","3,223.97","3,170.12","3,227.51","3,139.19","","1.70%"
"05/17/2016","3,170.12","3,134.28","3,191.93","3,134.28","","1.14%"
"05/16/2016","3,134.28","3,139.62","3,143.16","3,115.68","","-0.17%"
"05/13/2016","3,139.62","3,083.85","3,144.96","3,060.31","","1.81%"
"05/12/2016","3,083.85","3,126.84","3,144.52","3,074.48","","-1.37%"
"05/11/2016","3,126.84","3,129.69","3,140.90","3,079.96","","-0.09%"
"05/10/2016","3,129.69","3,081.98","3,143.54","3,081.98","","1.55%"
"05/09/2016","3,081.98","3,117.04","3,161.66","3,078.83","","-1.12%"
"05/06/2016","3,117.04","3,124.28","3,133.28","3,059.83","","-0.23%"
"05/05/2016","3,124.28","3,141.47","3,165.32","3,114.66","","-0.55%"
"05/04/2016","3,141.47","3,194.71","3,204.38","3,134.68","","-1.67%"
"05/03/2016","3,194.71","3,277.58","3,330.88","3,189.05","","-2.53%"
"04/29/2016","3,277.58","3,367.23","3,367.33","3,277.58","","-2.66%"
"04/28/2016","3,367.23","3,380.10","3,380.10","3,292.79","","-0.38%"
"04/27/2016","3,380.10","3,398.46","3,416.30","3,336.82","","-0.54%"
"04/26/2016","3,398.46","3,298.72","3,414.50","3,285.67","","3.02%"
"04/25/2016","3,298.72","3,349.54","3,360.67","3,286.07","","-1.52%"
"04/22/2016","3,349.54","3,378.57","3,378.57","3,330.98","","-0.86%"
"04/21/2016","3,378.57","3,341.06","3,402.90","3,341.06","","1.12%"
"04/20/2016","3,341.06","3,280.91","3,349.22","3,258.46","","1.83%"
"04/19/2016","3,280.91","3,255.78","3,310.90","3,255.78","","0.77%"
"04/18/2016","3,255.78","3,255.41","3,264.02","3,185.60","","0.01%"
"04/15/2016","3,255.41","3,266.45","3,277.96","3,246.13","","-0.34%"
"04/14/2016","3,266.45","3,253.58","3,277.50","3,210.63","","0.40%"
"04/13/2016","3,253.58","3,064.61","3,253.58","3,064.61","","6.17%"
"04/12/2016","3,064.61","3,027.25","3,070.12","3,017.29","","1.23%"
"04/11/2016","3,027.25","3,018.97","3,054.02","3,001.30","","0.27%"
"04/08/2016","3,018.97","2,981.76","3,036.62","2,981.76","","1.25%"
"04/07/2016","2,981.76","3,035.48","3,037.45","2,969.92","","-1.77%"
"04/06/2016","3,035.48","3,006.23","3,047.29","2,999.44","","0.97%"
"04/05/2016","3,006.23","3,091.29","3,091.29","2,992.89","","-2.75%"
"04/04/2016","3,091.29","3,092.91","3,106.37","3,072.99","","-0.05%"
"04/01/2016","3,092.91","3,111.61","3,120.89","3,066.77","","-0.60%"
"03/31/2016","3,111.61","3,125.73","3,128.24","3,087.62","","-0.45%"
"03/30/2016","3,125.73","3,092.52","3,150.76","3,092.52","","1.07%"
"03/29/2016","3,092.52","3,120.18","3,153.59","3,069.59","","-0.89%"
"03/24/2016","3,120.18","3,195.89","3,195.89","3,116.75","","-2.37%"
"03/23/2016","3,195.89","3,213.89","3,230.94","3,176.68","","-0.56%"
"03/22/2016","3,213.89","3,230.55","3,230.55","3,175.41","","-0.52%"
"03/21/2016","3,230.55","3,239.37","3,269.72","3,224.47","","-0.27%"
"03/18/2016","3,239.37","3,208.46","3,271.08","3,200.09","","0.96%"
"03/17/2016","3,208.46","3,241.07","3,261.14","3,152.84","","-1.01%"
"03/16/2016","3,241.07","3,232.98","3,258.70","3,210.37","","0.25%"
"03/15/2016","3,232.98","3,251.29","3,251.51","3,223.52","","-0.56%"
"03/14/2016","3,251.29","3,244.71","3,289.08","3,233.97","","0.20%"
"03/11/2016","3,244.71","3,178.45","3,261.98","3,178.45","","2.08%"
"03/10/2016","3,178.45","3,245.52","3,309.48","3,178.45","","-2.07%"
"03/09/2016","3,245.52","3,266.12","3,312.61","3,239.80","","-0.63%"
"03/08/2016","3,266.12","3,301.96","3,323.24","3,248.88","","-1.09%"
"03/07/2016","3,301.96","3,322.69","3,322.69","3,252.04","","-0.62%"
"03/04/2016","3,322.69","3,271.72","3,330.56","3,271.72","","1.56%"
"03/03/2016","3,271.72","3,330.49","3,338.45","3,265.01","","-1.76%"
"03/02/2016","3,330.49","3,263.53","3,343.18","3,263.53","","2.05%"
"03/01/2016","3,263.53","3,294.13","3,294.56","3,222.69","","-0.93%"
"02/29/2016","3,294.13","3,309.76","3,309.88","3,219.35","","-0.47%"
"02/26/2016","3,309.76","3,210.31","3,316.38","3,210.31","","3.10%"
"02/25/2016","3,210.31","3,026.34","3,212.15","3,026.22","","6.08%"
"02/24/2016","3,026.34","3,085.94","3,111.54","3,007.72","","-1.93%"
"02/23/2016","3,085.94","3,134.34","3,169.23","3,080.50","","-1.54%"
"02/22/2016","3,134.34","3,112.76","3,146.33","3,047.72","","0.69%"
"02/19/2016","3,112.76","3,123.65","3,168.49","3,080.93","","-0.35%"
"02/18/2016","3,123.65","3,188.68","3,204.68","3,109.97","","-2.04%"
"02/17/2016","3,188.68","3,099.07","3,189.81","3,093.25","","2.89%"
"02/16/2016","3,099.07","3,091.96","3,111.84","3,016.77","","0.23%"
"02/15/2016","3,091.96","3,028.85","3,111.13","3,028.85","","2.08%"
"02/12/2016","3,028.85","2,872.89","3,028.85","2,872.89","","5.43%"
"02/11/2016","2,872.89","3,022.82","3,022.82","2,872.89","","-4.96%"
"02/10/2016","3,022.82","2,973.53","3,049.13","2,967.17","","1.66%"
"02/09/2016","2,973.53","3,046.50","3,084.79","2,947.28","","-2.40%"
"02/08/2016","3,046.50","3,189.64","3,231.71","3,034.66","","-4.49%"
"02/05/2016","3,189.64","3,201.46","3,247.49","3,169.59","","-0.37%"
"02/04/2016","3,201.46","3,101.77","3,229.44","3,101.77","","3.21%"
"02/03/2016","3,101.77","3,217.62","3,217.75","3,067.84","","-3.60%"
"02/02/2016","3,217.62","3,346.54","3,346.54","3,198.25","","-3.85%"
"02/01/2016","3,346.54","3,404.62","3,422.71","3,310.11","","-1.71%"
"01/29/2016","3,404.62","3,308.41","3,404.62","3,308.41","","2.91%"
"01/28/2016","3,308.41","3,345.41","3,390.51","3,284.19","","-1.11%"
"01/27/2016","3,345.41","3,333.17","3,345.41","3,272.97","","0.37%"
"01/26/2016","3,333.17","3,302.90","3,343.02","3,226.77","","0.92%"
"01/25/2016","3,302.90","3,403.27","3,416.22","3,291.50","","-2.95%"
"01/22/2016","3,403.27","3,330.42","3,432.03","3,330.42","","2.19%"
"01/21/2016","3,330.42","3,280.74","3,340.18","3,248.02","","1.51%"
"01/20/2016","3,280.74","3,421.05","3,421.05","3,253.53","","-4.10%"
"01/19/2016","3,421.05","3,359.23","3,457.89","3,359.11","","1.84%"
"01/18/2016","3,359.23","3,407.20","3,425.57","3,339.36","","-1.41%"
"01/15/2016","3,407.20","3,521.37","3,530.74","3,390.42","","-3.24%"
"01/14/2016","3,521.37","3,560.15","3,560.15","3,458.67","","-1.09%"
"01/13/2016","3,560.15","3,580.81","3,619.88","3,543.02","","-0.58%"
"01/12/2016","3,580.81","3,538.72","3,613.64","3,535.92","","1.19%"
"01/11/2016","3,538.72","3,545.52","3,597.26","3,538.72","","-0.19%"
"01/08/2016","3,545.52","3,581.80","3,637.17","3,545.52","","-1.01%"
"01/07/2016","3,581.80","3,648.38","3,648.38","3,545.47","","-1.82%"
"01/06/2016","3,648.38","3,724.70","3,724.70","3,618.40","","-2.05%"
"01/05/2016","3,724.70","3,714.32","3,749.93","3,688.79","","0.28%"
"01/04/2016","3,714.32","3,817.97","3,817.97","3,685.04","","-2.71%"
"12/31/2015","3,817.97","3,836.80","3,841.39","3,807.88","","-0.49%"
"12/30/2015","3,836.80","3,881.87","3,881.87","3,822.88","","-1.16%"
"12/29/2015","3,881.87","3,862.31","3,888.22","3,852.06","","0.51%"
"12/24/2015","3,862.31","3,861.80","3,864.89","3,846.99","","0.01%"
"12/23/2015","3,861.80","3,771.63","3,866.54","3,771.63","","2.39%"
"12/22/2015","3,771.63","3,743.62","3,790.17","3,743.62","","0.75%"
"12/21/2015","3,743.62","3,756.59","3,805.83","3,740.78","","-0.35%"
"12/18/2015","3,756.59","3,770.85","3,801.01","3,745.78","","-0.38%"
"12/17/2015","3,770.85","3,693.86","3,800.38","3,693.86","","2.08%"
"12/16/2015","3,693.86","3,640.63","3,715.74","3,640.19","","1.46%"
"12/15/2015","3,640.63","3,538.19","3,655.78","3,538.19","","2.90%"
"12/14/2015","3,538.19","3,583.46","3,633.03","3,530.16","","-1.26%"
"12/11/2015","3,583.46","3,683.50","3,689.06","3,576.13","","-2.72%"
"12/10/2015","3,683.50","3,684.91","3,714.66","3,667.30","","-0.04%"
"12/09/2015","3,684.91","3,694.68","3,730.36","3,666.85","","-0.26%"
"12/08/2015","3,694.68","3,767.93","3,768.61","3,688.92","","-1.94%"
"12/07/2015","3,767.93","3,786.91","3,814.40","3,760.97","","-0.50%"
"12/04/2015","3,786.91","3,805.26","3,810.56","3,761.40","","-0.48%"
"12/03/2015","3,805.26","3,889.07","3,912.34","3,805.26","","-2.16%"
"12/02/2015","3,889.07","3,891.45","3,912.31","3,887.78","","-0.06%"
"12/01/2015","3,891.45","3,801.95","3,903.39","3,801.95","","2.35%"
"11/30/2015","3,801.95","3,831.30","3,831.30","3,780.60","","-0.77%"
"11/27/2015","3,831.30","3,852.68","3,852.68","3,806.75","","-0.55%"
"11/26/2015","3,852.68","3,804.00","3,857.77","3,791.13","","1.28%"
"11/25/2015","3,804.00","3,776.05","3,817.18","3,776.05","","0.74%"
"11/24/2015","3,776.05","3,803.27","3,803.27","3,735.35","","-0.72%"
"11/23/2015","3,803.27","3,798.80","3,822.59","3,764.23","","0.12%"
"11/20/2015","3,798.80","3,822.54","3,845.87","3,794.45","","-0.62%"
"11/19/2015","3,822.54","3,808.34","3,853.30","3,808.34","","0.37%"
"11/18/2015","3,808.34","3,794.74","3,811.14","3,774.83","","0.36%"
"11/17/2015","3,794.74","3,740.11","3,802.22","3,740.03","","1.46%"
"11/16/2015","3,740.11","3,749.03","3,765.85","3,721.62","","-0.24%"
"11/13/2015","3,749.03","3,780.43","3,789.09","3,734.55","","-0.83%"
"11/12/2015","3,780.43","3,825.98","3,850.67","3,778.55","","-1.19%"
"11/11/2015","3,825.98","3,817.63","3,861.67","3,795.13","","0.22%"
"11/10/2015","3,817.63","3,852.60","3,872.64","3,803.85","","-0.91%"
"11/09/2015","3,852.60","3,857.09","3,925.97","3,852.10","","-0.12%"
"11/06/2015","3,857.09","3,796.02","3,872.30","3,781.16","","1.61%"
"11/05/2015","3,796.02","3,851.23","3,853.91","3,792.26","","-1.43%"
"11/04/2015","3,851.23","3,808.11","3,887.04","3,808.04","","1.13%"
"11/03/2015","3,808.11","3,835.84","3,835.84","3,769.94","","-0.72%"
"11/02/2015","3,835.84","3,823.62","3,842.94","3,786.83","","0.32%"
